"","species","role","empirical","FW"
"2831","Marmota marmota","position14",0,"Pyrenees"
"2832","Marmota marmota","position15",0,"Pyrenees"
"2833","Marmota marmota","position16",0,"Pyrenees"
"2834","Marmota marmota","position17",0,"Pyrenees"
"2835","Marmota marmota","position18",0,"Pyrenees"
"2836","Marmota marmota","position19",0,"Pyrenees"
"2837","Marmota marmota","position20",0,"Pyrenees"
"2838","Marmota marmota","position21",0,"Pyrenees"
"2839","Marmota marmota","position22",0,"Pyrenees"
"2840","Marmota marmota","position23",0,"Pyrenees"
"2841","Marmota marmota","position24",0,"Pyrenees"
"2842","Marmota marmota","position25",0,"Pyrenees"
"2843","Marmota marmota","position26",0,"Pyrenees"
"2844","Marmota marmota","position27",0,"Pyrenees"
"2845","Marmota marmota","position28",0,"Pyrenees"
"2846","Marmota marmota","position29",0,"Pyrenees"
"2847","Marmota marmota","position30",0,"Pyrenees"
"2848","Natrix natrix","indegree",0,"Pyrenees"
"2849","Natrix natrix","outdegree",4,"Pyrenees"
"2850","Natrix natrix","betweeness",0,"Pyrenees"
"2851","Natrix natrix","closeness",0.833333333333333,"Pyrenees"
"2852","Natrix natrix","eigen",0.0740847910772083,"Pyrenees"
"2853","Natrix natrix","TL",1.00000000000001,"Pyrenees"
"2854","Natrix natrix","OI",0,"Pyrenees"
"2855","Natrix natrix","within_module_degree",-0.177974115457149,"Pyrenees"
"2856","Natrix natrix","among_module_conn",0.375,"Pyrenees"
"2857","Natrix natrix","position1",0,"Pyrenees"
"2858","Natrix natrix","position2",0,"Pyrenees"
"2859","Natrix natrix","position3",2,"Pyrenees"
"2860","Natrix natrix","position4",0,"Pyrenees"
"2861","Natrix natrix","position5",1,"Pyrenees"
"2862","Natrix natrix","position6",0,"Pyrenees"
"2863","Natrix natrix","position7",0,"Pyrenees"
"2864","Natrix natrix","position8",0,"Pyrenees"
"2865","Natrix natrix","position9",5,"Pyrenees"
"2866","Natrix natrix","position10",115,"Pyrenees"
"2867","Natrix natrix","position11",0,"Pyrenees"
"2868","Natrix natrix","position12",0,"Pyrenees"
"2869","Natrix natrix","position13",0,"Pyrenees"
"2870","Natrix natrix","position14",0,"Pyrenees"
"2871","Natrix natrix","position15",0,"Pyrenees"
"2872","Natrix natrix","position16",0,"Pyrenees"
"2873","Natrix natrix","position17",0,"Pyrenees"
"2874","Natrix natrix","position18",0,"Pyrenees"
"2875","Natrix natrix","position19",0,"Pyrenees"
"2876","Natrix natrix","position20",0,"Pyrenees"
"2877","Natrix natrix","position21",0,"Pyrenees"
"2878","Natrix natrix","position22",0,"Pyrenees"
"2879","Natrix natrix","position23",0,"Pyrenees"
"2880","Natrix natrix","position24",0,"Pyrenees"
"2881","Natrix natrix","position25",0,"Pyrenees"
"2882","Natrix natrix","position26",0,"Pyrenees"
"2883","Natrix natrix","position27",0,"Pyrenees"
"2884","Natrix natrix","position28",0,"Pyrenees"
"2885","Natrix natrix","position29",0,"Pyrenees"
"2886","Natrix natrix","position30",0,"Pyrenees"
"2887","Microtus arvalis","indegree",0,"Pyrenees"
"2888","Microtus arvalis","outdegree",12,"Pyrenees"
"2889","Microtus arvalis","betweeness",0,"Pyrenees"
"2890","Microtus arvalis","closeness",0.689655172413793,"Pyrenees"
"2891","Microtus arvalis","eigen",0.18259264723051,"Pyrenees"
"2892","Microtus arvalis","TL",0.999999999999998,"Pyrenees"
"2893","Microtus arvalis","OI",0,"Pyrenees"
"2894","Microtus arvalis","within_module_degree",0.310250882375824,"Pyrenees"
"2895","Microtus arvalis","among_module_conn",0.527777777777778,"Pyrenees"
"2896","Microtus arvalis","position1",0,"Pyrenees"
"2897","Microtus arvalis","position2",0,"Pyrenees"
"2898","Microtus arvalis","position3",16,"Pyrenees"
"2899","Microtus arvalis","position4",0,"Pyrenees"
"2900","Microtus arvalis","position5",6,"Pyrenees"
"2901","Microtus arvalis","position6",0,"Pyrenees"
"2902","Microtus arvalis","position7",0,"Pyrenees"
"2903","Microtus arvalis","position8",0,"Pyrenees"
"2904","Microtus arvalis","position9",60,"Pyrenees"
"2905","Microtus arvalis","position10",241,"Pyrenees"
"2906","Microtus arvalis","position11",0,"Pyrenees"
"2907","Microtus arvalis","position12",0,"Pyrenees"
"2908","Microtus arvalis","position13",0,"Pyrenees"
"2909","Microtus arvalis","position14",0,"Pyrenees"
"2910","Microtus arvalis","position15",0,"Pyrenees"
"2911","Microtus arvalis","position16",0,"Pyrenees"
"2912","Microtus arvalis","position17",0,"Pyrenees"
"2913","Microtus arvalis","position18",0,"Pyrenees"
"2914","Microtus arvalis","position19",0,"Pyrenees"
"2915","Microtus arvalis","position20",0,"Pyrenees"
"2916","Microtus arvalis","position21",0,"Pyrenees"
"2917","Microtus arvalis","position22",0,"Pyrenees"
"2918","Microtus arvalis","position23",0,"Pyrenees"
"2919","Microtus arvalis","position24",0,"Pyrenees"
"2920","Microtus arvalis","position25",0,"Pyrenees"
"2921","Microtus arvalis","position26",0,"Pyrenees"
"2922","Microtus arvalis","position27",0,"Pyrenees"
"2923","Microtus arvalis","position28",0,"Pyrenees"
"2924","Microtus arvalis","position29",0,"Pyrenees"
"2925","Microtus arvalis","position30",0,"Pyrenees"
"2926","Circus aeruginosus","indegree",30,"Pyrenees"
"2927","Circus aeruginosus","outdegree",0,"Pyrenees"
"2928","Circus aeruginosus","betweeness",0,"Pyrenees"
"2929","Circus aeruginosus","closeness",NA,"Pyrenees"
"2930","Circus aeruginosus","eigen",0.314903857177561,"Pyrenees"
"2931","Circus aeruginosus","TL",2.06666666666666,"Pyrenees"
"2932","Circus aeruginosus","OI",0.0622222222222224,"Pyrenees"
"2933","Circus aeruginosus","within_module_degree",2.27349753296609,"Pyrenees"
"2934","Circus aeruginosus","among_module_conn",0.705555555555555,"Pyrenees"
"2935","Circus aeruginosus","position1",1,"Pyrenees"
"2936","Circus aeruginosus","position2",0,"Pyrenees"
"2937","Circus aeruginosus","position3",0,"Pyrenees"
"2938","Circus aeruginosus","position4",1,"Pyrenees"
"2939","Circus aeruginosus","position5",0,"Pyrenees"
"2940","Circus aeruginosus","position6",0,"Pyrenees"
"2941","Circus aeruginosus","position7",0,"Pyrenees"
"2942","Circus aeruginosus","position8",197,"Pyrenees"
"2943","Circus aeruginosus","position9",0,"Pyrenees"
"2944","Circus aeruginosus","position10",0,"Pyrenees"
"2945","Circus aeruginosus","position11",434,"Pyrenees"
"2946","Circus aeruginosus","position12",0,"Pyrenees"
"2947","Circus aeruginosus","position13",0,"Pyrenees"
"2948","Circus aeruginosus","position14",0,"Pyrenees"
"2949","Circus aeruginosus","position15",0,"Pyrenees"
"2950","Circus aeruginosus","position16",0,"Pyrenees"
"2951","Circus aeruginosus","position17",0,"Pyrenees"
"2952","Circus aeruginosus","position18",0,"Pyrenees"
"2953","Circus aeruginosus","position19",0,"Pyrenees"
"2954","Circus aeruginosus","position20",0,"Pyrenees"
"2955","Circus aeruginosus","position21",0,"Pyrenees"
"2956","Circus aeruginosus","position22",0,"Pyrenees"
"2957","Circus aeruginosus","position23",0,"Pyrenees"
"2958","Circus aeruginosus","position24",0,"Pyrenees"
"2959","Circus aeruginosus","position25",0,"Pyrenees"
"2960","Circus aeruginosus","position26",0,"Pyrenees"
"2961","Circus aeruginosus","position27",0,"Pyrenees"
"2962","Circus aeruginosus","position28",0,"Pyrenees"
"2963","Circus aeruginosus","position29",0,"Pyrenees"
"2964","Circus aeruginosus","position30",0,"Pyrenees"
"2965","Circus cyaneus","indegree",1,"Pyrenees"
"2966","Circus cyaneus","outdegree",0,"Pyrenees"
"2967","Circus cyaneus","betweeness",0,"Pyrenees"
"2968","Circus cyaneus","closeness",NA,"Pyrenees"
"2969","Circus cyaneus","eigen",0.00967659761656816,"Pyrenees"
"2970","Circus cyaneus","TL",2,"Pyrenees"
"2971","Circus cyaneus","OI",9.66354608895739e-30,"Pyrenees"
"2972","Circus cyaneus","within_module_degree",-0.949903936163015,"Pyrenees"
"2973","Circus cyaneus","among_module_conn",0,"Pyrenees"
"2974","Circus cyaneus","position1",0,"Pyrenees"
"2975","Circus cyaneus","position2",0,"Pyrenees"
"2976","Circus cyaneus","position3",0,"Pyrenees"
"2977","Circus cyaneus","position4",0,"Pyrenees"
"2978","Circus cyaneus","position5",0,"Pyrenees"
"2979","Circus cyaneus","position6",0,"Pyrenees"
"2980","Circus cyaneus","position7",0,"Pyrenees"
"2981","Circus cyaneus","position8",11,"Pyrenees"
"2982","Circus cyaneus","position9",0,"Pyrenees"
"2983","Circus cyaneus","position10",0,"Pyrenees"
"2984","Circus cyaneus","position11",0,"Pyrenees"
"2985","Circus cyaneus","position12",0,"Pyrenees"
"2986","Circus cyaneus","position13",0,"Pyrenees"
"2987","Circus cyaneus","position14",0,"Pyrenees"
"2988","Circus cyaneus","position15",0,"Pyrenees"
"2989","Circus cyaneus","position16",0,"Pyrenees"
"2990","Circus cyaneus","position17",0,"Pyrenees"
"2991","Circus cyaneus","position18",0,"Pyrenees"
"2992","Circus cyaneus","position19",0,"Pyrenees"
"2993","Circus cyaneus","position20",0,"Pyrenees"
"2994","Circus cyaneus","position21",0,"Pyrenees"
"2995","Circus cyaneus","position22",0,"Pyrenees"
"2996","Circus cyaneus","position23",0,"Pyrenees"
"2997","Circus cyaneus","position24",0,"Pyrenees"
"2998","Circus cyaneus","position25",0,"Pyrenees"
"2999","Circus cyaneus","position26",0,"Pyrenees"
"3000","Circus cyaneus","position27",0,"Pyrenees"
"3001","Circus cyaneus","position28",0,"Pyrenees"
"3002","Circus cyaneus","position29",0,"Pyrenees"
"3003","Circus cyaneus","position30",0,"Pyrenees"
"3004","Strix aluco","indegree",7,"Pyrenees"
"3005","Strix aluco","outdegree",2,"Pyrenees"
"3006","Strix aluco","betweeness",1.16666666666667,"Pyrenees"
"3007","Strix aluco","closeness",0.625,"Pyrenees"
"3008","Strix aluco","eigen",0.173090157876631,"Pyrenees"
"3009","Strix aluco","TL",2,"Pyrenees"
"3010","Strix aluco","OI",2.81383867531959e-29,"Pyrenees"
"3011","Strix aluco","within_module_degree",-0.229815468426536,"Pyrenees"
"3012","Strix aluco","among_module_conn",0.617283950617284,"Pyrenees"
"3013","Strix aluco","position1",0,"Pyrenees"
"3014","Strix aluco","position2",4,"Pyrenees"
"3015","Strix aluco","position3",4,"Pyrenees"
"3016","Strix aluco","position4",0,"Pyrenees"
"3017","Strix aluco","position5",1,"Pyrenees"
"3018","Strix aluco","position6",10,"Pyrenees"
"3019","Strix aluco","position7",0,"Pyrenees"
"3020","Strix aluco","position8",78,"Pyrenees"
"3021","Strix aluco","position9",0,"Pyrenees"
"3022","Strix aluco","position10",96,"Pyrenees"
"3023","Strix aluco","position11",21,"Pyrenees"
"3024","Strix aluco","position12",0,"Pyrenees"
"3025","Strix aluco","position13",0,"Pyrenees"
"3026","Strix aluco","position14",0,"Pyrenees"
"3027","Strix aluco","position15",0,"Pyrenees"
"3028","Strix aluco","position16",0,"Pyrenees"
"3029","Strix aluco","position17",0,"Pyrenees"
"3030","Strix aluco","position18",0,"Pyrenees"
"3031","Strix aluco","position19",0,"Pyrenees"
"3032","Strix aluco","position20",0,"Pyrenees"
"3033","Strix aluco","position21",0,"Pyrenees"
"3034","Strix aluco","position22",0,"Pyrenees"
"3035","Strix aluco","position23",0,"Pyrenees"
"3036","Strix aluco","position24",0,"Pyrenees"
"3037","Strix aluco","position25",0,"Pyrenees"
"3038","Strix aluco","position26",0,"Pyrenees"
"3039","Strix aluco","position27",0,"Pyrenees"
"3040","Strix aluco","position28",0,"Pyrenees"
"3041","Strix aluco","position29",0,"Pyrenees"
"3042","Strix aluco","position30",0,"Pyrenees"
"3043","Sorex minutus","indegree",0,"Pyrenees"
"3044","Sorex minutus","outdegree",5,"Pyrenees"
"3045","Sorex minutus","betweeness",0,"Pyrenees"
"3046","Sorex minutus","closeness",0.533333333333333,"Pyrenees"
"3047","Sorex minutus","eigen",0.104231630407829,"Pyrenees"
"3048","Sorex minutus","TL",0.999999999999999,"Pyrenees"
"3049","Sorex minutus","OI",0,"Pyrenees"
"3050","Sorex minutus","within_module_degree",-0.258764791172411,"Pyrenees"
"3051","Sorex minutus","among_module_conn",0.64,"Pyrenees"
"3052","Sorex minutus","position1",0,"Pyrenees"
"3053","Sorex minutus","position2",0,"Pyrenees"
"3054","Sorex minutus","position3",12,"Pyrenees"
"3055","Sorex minutus","position4",0,"Pyrenees"
"3056","Sorex minutus","position5",1,"Pyrenees"
"3057","Sorex minutus","position6",0,"Pyrenees"
"3058","Sorex minutus","position7",0,"Pyrenees"
"3059","Sorex minutus","position8",0,"Pyrenees"
"3060","Sorex minutus","position9",9,"Pyrenees"
"3061","Sorex minutus","position10",143,"Pyrenees"
"3062","Sorex minutus","position11",0,"Pyrenees"
"3063","Sorex minutus","position12",0,"Pyrenees"
"3064","Sorex minutus","position13",0,"Pyrenees"
"3065","Sorex minutus","position14",0,"Pyrenees"
"3066","Sorex minutus","position15",0,"Pyrenees"
"3067","Sorex minutus","position16",0,"Pyrenees"
"3068","Sorex minutus","position17",0,"Pyrenees"
"3069","Sorex minutus","position18",0,"Pyrenees"
"3070","Sorex minutus","position19",0,"Pyrenees"
"3071","Sorex minutus","position20",0,"Pyrenees"
"3072","Sorex minutus","position21",0,"Pyrenees"
"3073","Sorex minutus","position22",0,"Pyrenees"
"3074","Sorex minutus","position23",0,"Pyrenees"
"3075","Sorex minutus","position24",0,"Pyrenees"
"3076","Sorex minutus","position25",0,"Pyrenees"
"3077","Sorex minutus","position26",0,"Pyrenees"
"3078","Sorex minutus","position27",0,"Pyrenees"
"3079","Sorex minutus","position28",0,"Pyrenees"
"3080","Sorex minutus","position29",0,"Pyrenees"
"3081","Sorex minutus","position30",0,"Pyrenees"
"3082","Asio otus","indegree",43,"Pyrenees"
"3083","Asio otus","outdegree",3,"Pyrenees"
"3084","Asio otus","betweeness",37.4869047619048,"Pyrenees"
"3085","Asio otus","closeness",0.714285714285714,"Pyrenees"
"3086","Asio otus","eigen",0.56270364672259,"Pyrenees"
"3087","Asio otus","TL",2,"Pyrenees"
"3088","Asio otus","OI",9.86878751633321e-30,"Pyrenees"
"3089","Asio otus","within_module_degree",3.43325428287681,"Pyrenees"
"3090","Asio otus","among_module_conn",0.743856332703214,"Pyrenees"
"3091","Asio otus","position1",0,"Pyrenees"
"3092","Asio otus","position2",91,"Pyrenees"
"3093","Asio otus","position3",2,"Pyrenees"
"3094","Asio otus","position4",0,"Pyrenees"
"3095","Asio otus","position5",3,"Pyrenees"
"3096","Asio otus","position6",38,"Pyrenees"
"3097","Asio otus","position7",0,"Pyrenees"
"3098","Asio otus","position8",248,"Pyrenees"
"3099","Asio otus","position9",0,"Pyrenees"
"3100","Asio otus","position10",118,"Pyrenees"
"3101","Asio otus","position11",903,"Pyrenees"
"3102","Asio otus","position12",0,"Pyrenees"
"3103","Asio otus","position13",0,"Pyrenees"
"3104","Asio otus","position14",0,"Pyrenees"
"3105","Asio otus","position15",0,"Pyrenees"
"3106","Asio otus","position16",0,"Pyrenees"
"3107","Asio otus","position17",0,"Pyrenees"
"3108","Asio otus","position18",0,"Pyrenees"
"3109","Asio otus","position19",0,"Pyrenees"
"3110","Asio otus","position20",0,"Pyrenees"
"3111","Asio otus","position21",0,"Pyrenees"
"3112","Asio otus","position22",0,"Pyrenees"
"3113","Asio otus","position23",0,"Pyrenees"
"3114","Asio otus","position24",0,"Pyrenees"
"3115","Asio otus","position25",0,"Pyrenees"
"3116","Asio otus","position26",0,"Pyrenees"
"3117","Asio otus","position27",0,"Pyrenees"
"3118","Asio otus","position28",0,"Pyrenees"
"3119","Asio otus","position29",0,"Pyrenees"
"3120","Asio otus","position30",0,"Pyrenees"
"3121","Carduelis citrinella","indegree",0,"Pyrenees"
"3122","Carduelis citrinella","outdegree",1,"Pyrenees"
"3123","Carduelis citrinella","betweeness",0,"Pyrenees"
"3124","Carduelis citrinella","closeness",0.392857142857143,"Pyrenees"
"3125","Carduelis citrinella","eigen",0.0113680329276284,"Pyrenees"
"3126","Carduelis citrinella","TL",0.999999999999997,"Pyrenees"
"3127","Carduelis citrinella","OI",0,"Pyrenees"
"3128","Carduelis citrinella","within_module_degree",-0.949903936163015,"Pyrenees"
"3129","Carduelis citrinella","among_module_conn",0,"Pyrenees"
"3130","Carduelis citrinella","position1",0,"Pyrenees"
"3131","Carduelis citrinella","position2",0,"Pyrenees"
"3132","Carduelis citrinella","position3",3,"Pyrenees"
"3133","Carduelis citrinella","position4",0,"Pyrenees"
"3134","Carduelis citrinella","position5",0,"Pyrenees"
"3135","Carduelis citrinella","position6",0,"Pyrenees"
"3136","Carduelis citrinella","position7",0,"Pyrenees"
"3137","Carduelis citrinella","position8",0,"Pyrenees"
"3138","Carduelis citrinella","position9",0,"Pyrenees"
"3139","Carduelis citrinella","position10",15,"Pyrenees"
"3140","Carduelis citrinella","position11",0,"Pyrenees"
"3141","Carduelis citrinella","position12",0,"Pyrenees"
"3142","Carduelis citrinella","position13",0,"Pyrenees"
"3143","Carduelis citrinella","position14",0,"Pyrenees"
"3144","Carduelis citrinella","position15",0,"Pyrenees"
"3145","Carduelis citrinella","position16",0,"Pyrenees"
"3146","Carduelis citrinella","position17",0,"Pyrenees"
"3147","Carduelis citrinella","position18",0,"Pyrenees"
"3148","Carduelis citrinella","position19",0,"Pyrenees"
"3149","Carduelis citrinella","position20",0,"Pyrenees"
"3150","Carduelis citrinella","position21",0,"Pyrenees"
"3151","Carduelis citrinella","position22",0,"Pyrenees"
"3152","Carduelis citrinella","position23",0,"Pyrenees"
"3153","Carduelis citrinella","position24",0,"Pyrenees"
"3154","Carduelis citrinella","position25",0,"Pyrenees"
"3155","Carduelis citrinella","position26",0,"Pyrenees"
"3156","Carduelis citrinella","position27",0,"Pyrenees"
"3157","Carduelis citrinella","position28",0,"Pyrenees"
"3158","Carduelis citrinella","position29",0,"Pyrenees"
"3159","Carduelis citrinella","position30",0,"Pyrenees"
"3160","Gallinago gallinago","indegree",0,"Pyrenees"
"3161","Gallinago gallinago","outdegree",3,"Pyrenees"
"3162","Gallinago gallinago","betweeness",0,"Pyrenees"
"3163","Gallinago gallinago","closeness",0.6,"Pyrenees"
"3164","Gallinago gallinago","eigen",0.109392285189198,"Pyrenees"
"3165","Gallinago gallinago","TL",1,"Pyrenees"
"3166","Gallinago gallinago","OI",0,"Pyrenees"
"3167","Gallinago gallinago","within_module_degree",-1.0366329996248,"Pyrenees"
"3168","Gallinago gallinago","among_module_conn",0.666666666666667,"Pyrenees"
"3169","Gallinago gallinago","position1",0,"Pyrenees"
"3170","Gallinago gallinago","position2",0,"Pyrenees"
"3171","Gallinago gallinago","position3",11,"Pyrenees"
"3172","Gallinago gallinago","position4",0,"Pyrenees"
"3173","Gallinago gallinago","position5",2,"Pyrenees"
"3174","Gallinago gallinago","position6",0,"Pyrenees"
"3175","Gallinago gallinago","position7",0,"Pyrenees"
"3176","Gallinago gallinago","position8",0,"Pyrenees"
"3177","Gallinago gallinago","position9",1,"Pyrenees"
"3178","Gallinago gallinago","position10",166,"Pyrenees"
"3179","Gallinago gallinago","position11",0,"Pyrenees"
"3180","Gallinago gallinago","position12",0,"Pyrenees"
"3181","Gallinago gallinago","position13",0,"Pyrenees"
"3182","Gallinago gallinago","position14",0,"Pyrenees"
"3183","Gallinago gallinago","position15",0,"Pyrenees"
"3184","Gallinago gallinago","position16",0,"Pyrenees"
"3185","Gallinago gallinago","position17",0,"Pyrenees"
"3186","Gallinago gallinago","position18",0,"Pyrenees"
"3187","Gallinago gallinago","position19",0,"Pyrenees"
