"","Source","Target","species","auc","aucpr","prevalence"
"311","arctic","europe","Burhinus oedicnemus",0.763423959636971,0.239280365038638,0.086457873842082
"312","arctic","europe","Vanellus vanellus",0.669701635166703,0.0422818923362237,0.0224966916629907
"313","arctic","europe","Vanellus spinosus",0.754617871161397,0.067780038581776,0.031318923687693
"314","arctic","europe","Gallinago gallinago",0.7171454058876,0.0535970641374543,0.0110277900308778
"315","arctic","europe","Limosa lapponica",0.907122120247244,0.251851367614462,0.00838112042346714
"316","arctic","europe","Numenius phaeopus",0.704872153670016,0.0465935844895864,0.00926334362593736
"317","arctic","europe","Numenius arquata",0.755544840887173,0.247170156130459,0.107631230701367
"318","arctic","europe","Tringa nebularia",0.786353841581218,0.0857527547746781,0.0105866784296427
"319","arctic","europe","Actitis hypoleucos",0.947585212645453,0.207086333856582,0.0114689016321129
"320","arctic","europe","Philomachus pugnax",0.820887204636652,0.166009139051939,0.0105866784296427
"321","arctic","europe","Phalaropus lobatus",0.945245291792606,0.153400425443792,0.0101455668284076
"322","arctic","europe","Stercorarius skua",0.843265297153178,0.356584554681881,0.120864578738421
"323","arctic","europe","Stercorarius pomarinus",0.808531882660793,0.258181900308992,0.0935156594618438
"324","arctic","europe","Stercorarius parasiticus",0.843404144438197,0.323701920920202,0.093956771063079
"325","arctic","europe","Stercorarius longicaudus",0.839937248995981,0.32466542645771,0.0846934274371416
"326","arctic","europe","Larus canus",0.829088859070408,0.167514989510958,0.0436700485222761
"327","arctic","europe","Ichthyaetus audouinii",0.708937175247992,0.114591998334796,0.0661667401852669
"328","arctic","europe","Larus marinus",0.846507488750088,0.186740882627189,0.0617556241729157
"329","arctic","europe","Larus hyperboreus",0.85457744985795,0.102737604000469,0.00926334362593736
"330","arctic","europe","Larus argentatus",0.697141366718831,0.214166933816866,0.154389060432289
"331","arctic","europe","Larus fuscus",0.760716016251069,0.102848516062237,0.0436700485222761
"332","arctic","europe","Larus cachinnans",0.669930175390973,0.194780570450512,0.152183502426114
"333","arctic","europe","Larus armenicus",0.629768206427484,0.186697388371669,0.152183502426114
"334","arctic","europe","Ichthyaetus ichthyaetus",0.758794408598395,0.140882369157806,0.0467578297309219
"335","arctic","europe","Ichthyaetus melanocephalus",0.699076230399007,0.0900858412312579,0.0529333921482135
"336","arctic","europe","Rissa tridactyla",0.812145928605549,0.0736625861735851,0.00573445081605646
"337","arctic","europe","Gelochelidon nilotica",0.767559657811795,0.123098796705947,0.0202911336568152
"338","arctic","europe","Hydroprogne caspia",0.60388459058672,0.0526746757708683,0.00485222761358624
"339","arctic","europe","Chlidonias hybrida",0.807075604812847,0.0932021921585168,0.031318923687693
"340","arctic","europe","Chlidonias leucopterus",0.678511115205106,0.0554988333217879,0.0260255844728716
"341","arctic","europe","Chlidonias niger",0.759933063129453,0.0804381984216018,0.0260255844728716
"342","arctic","europe","Cuculus canorus",0.981878370077128,0.226285025384134,0.00573445081605646
"343","arctic","europe","Tyto alba",0.764337671772972,0.312068468425191,0.15615350683723
"344","arctic","europe","Otus brucei",0.820932200631448,0.219396507624018,0.0921923246581385
"345","arctic","europe","Otus scops",0.807757825770445,0.284755266591632,0.139832377591531
"346","arctic","europe","Bubo bubo",0.867017308552084,0.51987750930057,0.187472430524923
"347","arctic","europe","Bubo scandiacus",0.849378621914048,0.438236310089824,0.150419056021173
"348","arctic","europe","Strix aluco",0.811972714072901,0.517271626385027,0.291133656815174
"349","arctic","europe","Strix uralensis",0.802897608400456,0.229139070795216,0.0974856638729599
"350","arctic","europe","Strix nebulosa",0.765123647688186,0.229271913768723,0.122629025143361
"351","arctic","europe","Surnia ulula",0.797993605964626,0.181017581279195,0.0710189677988531
"352","arctic","europe","Glaucidium passerinum",0.639976048276725,0.092050431153862,0.0670489633877371
"353","arctic","europe","Athene noctua",0.861716898577682,0.395890784433652,0.101014556682841
"354","arctic","europe","Aegolius funereus",0.880627261232615,0.291216264466755,0.066607851786502
"355","arctic","europe","Asio otus",0.876928164443055,0.53509196874849,0.15791795324217
"356","arctic","europe","Asio flammeus",0.832177502428831,0.25595157005409,0.0873400970445523
"357","arctic","europe","Alcedo atthis",0.911405835543766,0.116376103367049,0.00220555800617556
"358","arctic","europe","Halcyon smyrnensis",0.732835844245244,0.229562727473292,0.145566828407587
"359","arctic","europe","Ceryle rudis",0.880357931948742,0.184006190827814,0.00176444640494045
"360","arctic","europe","Coracias garrulus",0.766571991925264,0.116850219299451,0.0524922805469784
"361","arctic","europe","Upupa epops",0.687213272164729,0.0942063647018921,0.0458756065284517
"362","arctic","europe","Jynx torquilla",0.951305932374972,0.212593017246232,0.00970445522717247
"363","arctic","europe","Dendrocoptes medius",0.919545320342482,0.205847329549904,0.00397000441111601
"364","arctic","europe","Dendrocopos major",0.897413155949744,0.157349194562371,0.00529333921482135
"365","arctic","europe","Dendrocopos syriacus",0.957582915067411,0.215027666196732,0.00397000441111601
"366","arctic","europe","Motacilla cinerea",0.920064874884168,0.298216682080287,0.0366122629025143
"367","arctic","europe","Anthus campestris",0.91965959317798,0.30374205214561,0.0348478164975739
"368","arctic","europe","Monticola saxatilis",0.794217018026986,0.150289776154974,0.0348478164975739
"369","arctic","europe","Monticola solitarius",0.767264926389967,0.157409691815846,0.0657256285840318
"370","arctic","europe","Turdus torquatus",0.795853375667811,0.223693432829836,0.0657256285840318
"371","arctic","europe","Turdus merula",0.750717301546571,0.19975998304035,0.0719011910013233
"372","arctic","europe","Turdus pilaris",0.680379441851498,0.154872911329384,0.0291133656815174
"373","arctic","europe","Turdus philomelos",0.812367471619719,0.253044432454296,0.0679311865902073
"374","arctic","europe","Turdus viscivorus",0.609638538328652,0.0511411686015437,0.0304367004852228
"375","arctic","europe","Acrocephalus agricola",0.857913669064746,0.120930314608179,0.0189677988531098
"376","arctic","europe","Acrocephalus arundinaceus",0.844914491449156,0.0923215840772311,0.0198500220555801
"377","arctic","europe","Erithacus rubecula",0.862184531886037,0.256554942515912,0.0295544772827525
"378","arctic","europe","Saxicola torquatus",0.881503915115762,0.239826700145855,0.0282311424790472
"379","arctic","europe","Oenanthe leucura",0.894793657535229,0.238112939076918,0.0224966916629907
"380","arctic","europe","Oenanthe oenanthe",0.861592856808339,0.197962904856457,0.0255844728716365
"381","arctic","europe","Oenanthe finschii",0.899449706810999,0.215903680874672,0.0220555800617556
"382","arctic","europe","Oenanthe pleschanka",0.900115074798619,0.234362797154118,0.0242611380679312
"383","arctic","europe","Oenanthe chrysopygia",0.900102640334116,0.207668620498251,0.0224966916629907
"384","arctic","europe","Oenanthe deserti",0.901004766198629,0.218874900662743,0.0216144684605205
"385","arctic","europe","Oenanthe cypriaca",0.90218199193035,0.247158983291894,0.0224966916629907
"386","arctic","europe","Oenanthe isabellina",0.904341926729993,0.205250592755656,0.0247022496691663
"387","arctic","europe","Parus major",0.878231292517015,0.229119509715278,0.027348919276577
"388","arctic","europe","Cyanistes caeruleus",0.866278867859,0.209960242471906,0.0229378032642258
"389","arctic","europe","Sitta neumayer",0.647531829350011,0.0869159191922964,0.0533745037494486
"390","arctic","europe","Sitta tephronota",0.679665416342532,0.0858578778310169,0.0533745037494486
"391","arctic","europe","Lanius collurio",0.654889736919509,0.151398128676207,0.115130127922364
"392","arctic","europe","Lanius excubitor",0.897833791802663,0.66203344146325,0.206440229378033
"393","arctic","europe","Lanius meridionalis",0.865451069774281,0.506193637013224,0.206881340979268
"394","arctic","europe","Lanius minor",0.749294124371278,0.0834172799235579,0.035288928098809
"395","arctic","europe","Lanius nubicus",0.869288571082293,0.0987582248981423,0.0163211292456992
"396","arctic","europe","Lanius senator",0.581125581521149,0.184650735325938,0.174239082487869
"397","arctic","europe","Perisoreus infaustus",0.795670905427002,0.216930638613133,0.0595500661667402
"398","arctic","europe","Garrulus glandarius",0.842934837948406,0.49459313382575,0.153506837229819
"399","arctic","europe","Cyanopica cyanus",0.688085957021489,0.0954600506795149,0.0405822673136303
"400","arctic","europe","Pica pica",0.868171506608128,0.644260476810981,0.221438023820026
"401","arctic","europe","Nucifraga caryocatactes",0.810184014638892,0.322875003459832,0.101014556682841
"402","arctic","europe","Pyrrhocorax pyrrhocorax",0.750337410776234,0.239749937808711,0.089986766651963
"403","arctic","europe","Pyrrhocorax graculus",0.766267570281126,0.262590139222706,0.0846934274371416
"404","arctic","europe","Coloeus monedula",0.859779286926994,0.640247603806017,0.220555800617556
"405","arctic","europe","Corvus frugilegus",0.771558753455898,0.339636743427134,0.142479047198941
"406","arctic","europe","Corvus corone",0.847335286257582,0.630622413509706,0.25363917071019
"407","arctic","europe","Corvus corax",0.695114806765566,0.318459295661518,0.245699161887958
"408","arctic","europe","Pastor roseus",0.752688172043006,0.227716432437088,0.0291133656815174
"409","arctic","europe","Sturnus vulgaris",0.799962258047127,0.289973985762266,0.0374944861049846
"410","arctic","europe","Sturnus unicolor",0.832805844575429,0.238850770754174,0.0304367004852228
"411","arctic","europe","Passer domesticus",0.924751964952975,0.327952824588065,0.0344067048963388
"412","arctic","europe","Chlamydotis undulata",0.653760394436677,0.076825059695883,0.0560211733568593
"413","arctic","europe","Cursorius cursor",0.722557726465369,0.0588226359431982,0.00661667401852669
"414","arctic","europe","Vulpes lagopus",0.791280439905734,0.18464720975559,0.0838112042346714
"415","arctic","europe","Atelerix algirus",0.680837078651686,0.174520165240088,0.117776797529775
"416","arctic","europe","Canis aureus",0.793624785346309,0.416762192322437,0.229378032642258
"417","arctic","europe","Canis lupus",0.845503908431045,0.649654907855534,0.297750330833701
"418","arctic","europe","Desmana moschata",0.604345283171963,0.0901483686969645,0.0613145125716806
"419","arctic","europe","Dryomys laniger",0.874436650740412,0.224012314129696,0.0357300397000441
"420","arctic","europe","Dryomys nitedula",0.883128325031344,0.188860454950122,0.0357300397000441
"421","arctic","europe","Eliomys melanurus",0.783329090782863,0.159769068544896,0.0348478164975739
"422","arctic","europe","Eliomys quercinus",0.686133080248867,0.113424833784357,0.0383767093074548
"423","arctic","europe","Erinaceus concolor",0.787275537373511,0.301879353841446,0.120864578738421
"424","arctic","europe","Erinaceus europaeus",0.777205184373858,0.302520200626844,0.121305690339656
"425","arctic","europe","Erinaceus roumanicus",0.802027602471993,0.34625821916109,0.121746801940891
"426","arctic","europe","Felis chaus",0.751482761690009,0.268525666746882,0.15527128363476
"427","arctic","europe","Felis margarita",0.883804396590396,0.206803868198661,0.0167622408469343
"428","arctic","europe","Felis silvestris",0.79574284386,0.444452965926758,0.262020291133657
"429","arctic","europe","Genetta genetta",0.702969129712945,0.293155583093768,0.202911336568152
"430","arctic","europe","Glis glis",0.618150359993304,0.078282593843458,0.0361711513012792
"431","arctic","europe","Gulo gulo",0.796232300967609,0.251022010429781,0.0917512130569034
"432","arctic","europe","Hemiechinus auritus",0.782796641109895,0.284699143692799,0.121305690339656
"433","arctic","europe","Herpestes ichneumon",0.835312414547443,0.631286505469761,0.350683722981914
"434","arctic","europe","Hyaena hyaena",0.79678994062556,0.28565777832246,0.130569033965593
"435","arctic","europe","Lutra lutra",0.717865064961253,0.0556609746190683,0.0277900308778121
"436","arctic","europe","Lynx lynx",0.909134083585822,0.29503277344486,0.051168945743273
"437","arctic","europe","Lynx pardinus",0.801504629629633,0.0560754881915306,0.011910013233348
"438","arctic","europe","Martes foina",0.832119664823849,0.476073147825294,0.191442434936039
"439","arctic","europe","Martes martes",0.840492365337694,0.385553408942829,0.134097926775474
"440","arctic","europe","Martes zibellina",0.85174688950286,0.373792456245275,0.0952801058667843
"441","arctic","europe","Meles leucurus",0.84986014243389,0.102098381026559,0.0216144684605205
"442","arctic","europe","Meles meles",0.747338830008154,0.216148626652324,0.114247904719894
"443","arctic","europe","Muscardinus avellanarius",0.874725825160815,0.190384463884794,0.0383767093074548
"444","arctic","europe","Mustela erminea",0.811040863813196,0.300854588887366,0.093956771063079
"445","arctic","europe","Mustela eversmanii",0.794189277381443,0.381519780329284,0.166740185266873
"446","arctic","europe","Mustela lutreola",0.820022106000971,0.169149362611733,0.0374944861049846
"447","arctic","europe","Mustela nivalis",0.886245796315828,0.619417734630661,0.191883546537274
"448","arctic","europe","Mustela putorius",0.778490472245238,0.156642857438555,0.062637847375386
"449","arctic","europe","Mustela sibirica",0.774165924165924,0.193201742773924,0.0860167622408469
"450","arctic","europe","Nyctalus lasiopterus",0.551976519542281,0.0364436879599239,0.0105866784296427
"451","arctic","europe","Felis manul",0.942776933150687,0.486048205083948,0.0546978385531539
"452","arctic","europe","Panthera pardus",0.972652425456164,0.200717766450446,0.00882223202470225
"453","arctic","europe","Pteromys volans",0.982348384240814,0.339574175824176,0.0035288928098809
"454","arctic","europe","Sciurus anomalus",0.979326652931261,0.380615947531395,0.00838112042346714
"455","arctic","europe","Sciurus vulgaris",0.951405423280422,0.285453581491904,0.011910013233348
"456","arctic","europe","Spermophilus citellus",0.793030919841053,0.187259115009701,0.0419056021173357
"457","arctic","europe","Spermophilus fulvus",0.82992920856547,0.214255341666482,0.0414644905161006
"458","arctic","europe","Spermophilus major",0.786431784107926,0.180532132159692,0.0405822673136303
"459","arctic","europe","Spermophilus musicus",0.811624187906033,0.195643718799577,0.0405822673136303
"460","arctic","europe","Spermophilus pygmaeus",0.802113017350018,0.178552427504617,0.0419056021173357
"461","arctic","europe","Spermophilus suslicus",0.775435004105219,0.164647870209446,0.0410233789148655
