"","species","role","predicted","targetFW","sourceFW"
"3809","Ficedula hypoleuca","position17",606.38,"Pyrenees","Arctic"
"3810","Ficedula hypoleuca","position18",1.89,"Pyrenees","Arctic"
"3811","Ficedula hypoleuca","position19",2.65,"Pyrenees","Arctic"
"3812","Ficedula hypoleuca","position20",4.9,"Pyrenees","Arctic"
"3813","Ficedula hypoleuca","position21",5.3,"Pyrenees","Arctic"
"3814","Ficedula hypoleuca","position22",0.66,"Pyrenees","Arctic"
"3815","Ficedula hypoleuca","position23",5.18,"Pyrenees","Arctic"
"3816","Ficedula hypoleuca","position24",19.19,"Pyrenees","Arctic"
"3817","Ficedula hypoleuca","position25",5.53,"Pyrenees","Arctic"
"3818","Ficedula hypoleuca","position26",3.13,"Pyrenees","Arctic"
"3819","Ficedula hypoleuca","position27",3.49,"Pyrenees","Arctic"
"3820","Ficedula hypoleuca","position28",63.05,"Pyrenees","Arctic"
"3821","Ficedula hypoleuca","position29",87.44,"Pyrenees","Arctic"
"3822","Ficedula hypoleuca","position30",0.58,"Pyrenees","Arctic"
"3823","Fringilla coelebs","indegree",12.21,"Pyrenees","Arctic"
"3824","Fringilla coelebs","outdegree",62.23,"Pyrenees","Arctic"
"3825","Fringilla coelebs","betweeness",4.38172924716446,"Pyrenees","Arctic"
"3826","Fringilla coelebs","closeness",0.635540979151435,"Pyrenees","Arctic"
"3827","Fringilla coelebs","eigen",0.345418451473804,"Pyrenees","Arctic"
"3828","Fringilla coelebs","TL",8.71730526311145,"Pyrenees","Arctic"
"3829","Fringilla coelebs","OI",2.2554472671487,"Pyrenees","Arctic"
"3830","Fringilla coelebs","within_module_degree",-0.740909055418372,"Pyrenees","Arctic"
"3831","Fringilla coelebs","among_module_conn",0.526617419553051,"Pyrenees","Arctic"
"3832","Fringilla coelebs","position1",11.87,"Pyrenees","Arctic"
"3833","Fringilla coelebs","position2",12.28,"Pyrenees","Arctic"
"3834","Fringilla coelebs","position3",98.36,"Pyrenees","Arctic"
"3835","Fringilla coelebs","position4",69.45,"Pyrenees","Arctic"
"3836","Fringilla coelebs","position5",595.41,"Pyrenees","Arctic"
"3837","Fringilla coelebs","position6",63.05,"Pyrenees","Arctic"
"3838","Fringilla coelebs","position7",2.07,"Pyrenees","Arctic"
"3839","Fringilla coelebs","position8",78.42,"Pyrenees","Arctic"
"3840","Fringilla coelebs","position9",92.01,"Pyrenees","Arctic"
"3841","Fringilla coelebs","position10",5915.82,"Pyrenees","Arctic"
"3842","Fringilla coelebs","position11",272.9,"Pyrenees","Arctic"
"3843","Fringilla coelebs","position12",337.71,"Pyrenees","Arctic"
"3844","Fringilla coelebs","position13",1090.72,"Pyrenees","Arctic"
"3845","Fringilla coelebs","position14",7.46,"Pyrenees","Arctic"
"3846","Fringilla coelebs","position15",5.65,"Pyrenees","Arctic"
"3847","Fringilla coelebs","position16",62.96,"Pyrenees","Arctic"
"3848","Fringilla coelebs","position17",583.01,"Pyrenees","Arctic"
"3849","Fringilla coelebs","position18",48.56,"Pyrenees","Arctic"
"3850","Fringilla coelebs","position19",2.49,"Pyrenees","Arctic"
"3851","Fringilla coelebs","position20",6.6,"Pyrenees","Arctic"
"3852","Fringilla coelebs","position21",3.85,"Pyrenees","Arctic"
"3853","Fringilla coelebs","position22",5.47,"Pyrenees","Arctic"
"3854","Fringilla coelebs","position23",6.53,"Pyrenees","Arctic"
"3855","Fringilla coelebs","position24",13.69,"Pyrenees","Arctic"
"3856","Fringilla coelebs","position25",100.49,"Pyrenees","Arctic"
"3857","Fringilla coelebs","position26",45.76,"Pyrenees","Arctic"
"3858","Fringilla coelebs","position27",45.98,"Pyrenees","Arctic"
"3859","Fringilla coelebs","position28",41.42,"Pyrenees","Arctic"
"3860","Fringilla coelebs","position29",80.55,"Pyrenees","Arctic"
"3861","Fringilla coelebs","position30",4.22,"Pyrenees","Arctic"
"3862","Fulica atra","indegree",131.78,"Pyrenees","Arctic"
"3863","Fulica atra","outdegree",57.05,"Pyrenees","Arctic"
"3864","Fulica atra","betweeness",55.3313553183178,"Pyrenees","Arctic"
"3865","Fulica atra","closeness",0.615830277877687,"Pyrenees","Arctic"
"3866","Fulica atra","eigen",0.690953255824657,"Pyrenees","Arctic"
"3867","Fulica atra","TL",10.2642893327144,"Pyrenees","Arctic"
"3868","Fulica atra","OI",4.48223879104036,"Pyrenees","Arctic"
"3869","Fulica atra","within_module_degree",0.80593196203929,"Pyrenees","Arctic"
"3870","Fulica atra","among_module_conn",0.558164717497178,"Pyrenees","Arctic"
"3871","Fulica atra","position1",134.3,"Pyrenees","Arctic"
"3872","Fulica atra","position2",110.76,"Pyrenees","Arctic"
"3873","Fulica atra","position3",39.42,"Pyrenees","Arctic"
"3874","Fulica atra","position4",1183.1,"Pyrenees","Arctic"
"3875","Fulica atra","position5",119.1,"Pyrenees","Arctic"
"3876","Fulica atra","position6",802.83,"Pyrenees","Arctic"
"3877","Fulica atra","position7",10.2,"Pyrenees","Arctic"
"3878","Fulica atra","position8",392.83,"Pyrenees","Arctic"
"3879","Fulica atra","position9",16.44,"Pyrenees","Arctic"
"3880","Fulica atra","position10",1256.67,"Pyrenees","Arctic"
"3881","Fulica atra","position11",4384.56,"Pyrenees","Arctic"
"3882","Fulica atra","position12",3254,"Pyrenees","Arctic"
"3883","Fulica atra","position13",244.34,"Pyrenees","Arctic"
"3884","Fulica atra","position14",68.15,"Pyrenees","Arctic"
"3885","Fulica atra","position15",54.89,"Pyrenees","Arctic"
"3886","Fulica atra","position16",431.36,"Pyrenees","Arctic"
"3887","Fulica atra","position17",171.44,"Pyrenees","Arctic"
"3888","Fulica atra","position18",584.91,"Pyrenees","Arctic"
"3889","Fulica atra","position19",12.57,"Pyrenees","Arctic"
"3890","Fulica atra","position20",26.41,"Pyrenees","Arctic"
"3891","Fulica atra","position21",25.86,"Pyrenees","Arctic"
"3892","Fulica atra","position22",61.48,"Pyrenees","Arctic"
"3893","Fulica atra","position23",85.72,"Pyrenees","Arctic"
"3894","Fulica atra","position24",49.5,"Pyrenees","Arctic"
"3895","Fulica atra","position25",628.62,"Pyrenees","Arctic"
"3896","Fulica atra","position26",418.93,"Pyrenees","Arctic"
"3897","Fulica atra","position27",252.09,"Pyrenees","Arctic"
"3898","Fulica atra","position28",224.12,"Pyrenees","Arctic"
"3899","Fulica atra","position29",107.38,"Pyrenees","Arctic"
"3900","Fulica atra","position30",26.19,"Pyrenees","Arctic"
"3901","Galerida cristata","indegree",5.91,"Pyrenees","Arctic"
"3902","Galerida cristata","outdegree",60.75,"Pyrenees","Arctic"
"3903","Galerida cristata","betweeness",1.08955946693542,"Pyrenees","Arctic"
"3904","Galerida cristata","closeness",0.630440667556687,"Pyrenees","Arctic"
"3905","Galerida cristata","eigen",0.324738904294794,"Pyrenees","Arctic"
"3906","Galerida cristata","TL",9.0919229625895,"Pyrenees","Arctic"
"3907","Galerida cristata","OI",2.17478559173816,"Pyrenees","Arctic"
"3908","Galerida cristata","within_module_degree",-0.81807329442125,"Pyrenees","Arctic"
"3909","Galerida cristata","among_module_conn",0.526058054387808,"Pyrenees","Arctic"
"3910","Galerida cristata","position1",19.32,"Pyrenees","Arctic"
"3911","Galerida cristata","position2",18.94,"Pyrenees","Arctic"
"3912","Galerida cristata","position3",86.56,"Pyrenees","Arctic"
"3913","Galerida cristata","position4",18.8,"Pyrenees","Arctic"
"3914","Galerida cristata","position5",560.27,"Pyrenees","Arctic"
"3915","Galerida cristata","position6",146.06,"Pyrenees","Arctic"
"3916","Galerida cristata","position7",2.16,"Pyrenees","Arctic"
"3917","Galerida cristata","position8",112.11,"Pyrenees","Arctic"
"3918","Galerida cristata","position9",70.79,"Pyrenees","Arctic"
"3919","Galerida cristata","position10",6100.92,"Pyrenees","Arctic"
"3920","Galerida cristata","position11",50.12,"Pyrenees","Arctic"
"3921","Galerida cristata","position12",39.32,"Pyrenees","Arctic"
"3922","Galerida cristata","position13",1132.01,"Pyrenees","Arctic"
"3923","Galerida cristata","position14",12.08,"Pyrenees","Arctic"
"3924","Galerida cristata","position15",2.84,"Pyrenees","Arctic"
"3925","Galerida cristata","position16",121.58,"Pyrenees","Arctic"
"3926","Galerida cristata","position17",598.61,"Pyrenees","Arctic"
"3927","Galerida cristata","position18",3.08,"Pyrenees","Arctic"
"3928","Galerida cristata","position19",3.19,"Pyrenees","Arctic"
"3929","Galerida cristata","position20",9.48,"Pyrenees","Arctic"
"3930","Galerida cristata","position21",4.83,"Pyrenees","Arctic"
"3931","Galerida cristata","position22",0.63,"Pyrenees","Arctic"
"3932","Galerida cristata","position23",11.42,"Pyrenees","Arctic"
"3933","Galerida cristata","position24",22.07,"Pyrenees","Arctic"
"3934","Galerida cristata","position25",10.31,"Pyrenees","Arctic"
"3935","Galerida cristata","position26",6.87,"Pyrenees","Arctic"
"3936","Galerida cristata","position27",3.74,"Pyrenees","Arctic"
"3937","Galerida cristata","position28",81.4,"Pyrenees","Arctic"
"3938","Galerida cristata","position29",113.62,"Pyrenees","Arctic"
"3939","Galerida cristata","position30",0.6,"Pyrenees","Arctic"
"3940","Gallinago gallinago","indegree",23.11,"Pyrenees","Arctic"
"3941","Gallinago gallinago","outdegree",57.42,"Pyrenees","Arctic"
"3942","Gallinago gallinago","betweeness",5.25556333153073,"Pyrenees","Arctic"
"3943","Gallinago gallinago","closeness",0.619418139876119,"Pyrenees","Arctic"
"3944","Gallinago gallinago","eigen",0.369197867407395,"Pyrenees","Arctic"
"3945","Gallinago gallinago","TL",10.6692029329801,"Pyrenees","Arctic"
"3946","Gallinago gallinago","OI",6.23910559455573,"Pyrenees","Arctic"
"3947","Gallinago gallinago","within_module_degree",-0.756654995618595,"Pyrenees","Arctic"
"3948","Gallinago gallinago","among_module_conn",0.553362040398442,"Pyrenees","Arctic"
"3949","Gallinago gallinago","position1",66.33,"Pyrenees","Arctic"
"3950","Gallinago gallinago","position2",84.5,"Pyrenees","Arctic"
"3951","Gallinago gallinago","position3",58.69,"Pyrenees","Arctic"
"3952","Gallinago gallinago","position4",88.61,"Pyrenees","Arctic"
"3953","Gallinago gallinago","position5",364.57,"Pyrenees","Arctic"
"3954","Gallinago gallinago","position6",430.11,"Pyrenees","Arctic"
"3955","Gallinago gallinago","position7",5.85,"Pyrenees","Arctic"
"3956","Gallinago gallinago","position8",308.35,"Pyrenees","Arctic"
"3957","Gallinago gallinago","position9",36.18,"Pyrenees","Arctic"
"3958","Gallinago gallinago","position10",5033.22,"Pyrenees","Arctic"
"3959","Gallinago gallinago","position11",344.51,"Pyrenees","Arctic"
"3960","Gallinago gallinago","position12",233.23,"Pyrenees","Arctic"
"3961","Gallinago gallinago","position13",922.72,"Pyrenees","Arctic"
"3962","Gallinago gallinago","position14",31.05,"Pyrenees","Arctic"
"3963","Gallinago gallinago","position15",8.43,"Pyrenees","Arctic"
"3964","Gallinago gallinago","position16",506.07,"Pyrenees","Arctic"
"3965","Gallinago gallinago","position17",510.43,"Pyrenees","Arctic"
"3966","Gallinago gallinago","position18",27.52,"Pyrenees","Arctic"
"3967","Gallinago gallinago","position19",7.18,"Pyrenees","Arctic"
"3968","Gallinago gallinago","position20",23.02,"Pyrenees","Arctic"
"3969","Gallinago gallinago","position21",15.46,"Pyrenees","Arctic"
"3970","Gallinago gallinago","position22",3.1,"Pyrenees","Arctic"
"3971","Gallinago gallinago","position23",40.78,"Pyrenees","Arctic"
"3972","Gallinago gallinago","position24",63.08,"Pyrenees","Arctic"
"3973","Gallinago gallinago","position25",45.98,"Pyrenees","Arctic"
"3974","Gallinago gallinago","position26",33.22,"Pyrenees","Arctic"
"3975","Gallinago gallinago","position27",12.9,"Pyrenees","Arctic"
"3976","Gallinago gallinago","position28",212.66,"Pyrenees","Arctic"
"3977","Gallinago gallinago","position29",171.33,"Pyrenees","Arctic"
"3978","Gallinago gallinago","position30",1.68,"Pyrenees","Arctic"
"3979","Gallinula chloropus","indegree",116.92,"Pyrenees","Arctic"
"3980","Gallinula chloropus","outdegree",57.56,"Pyrenees","Arctic"
"3981","Gallinula chloropus","betweeness",42.4777956152867,"Pyrenees","Arctic"
"3982","Gallinula chloropus","closeness",0.618017592465754,"Pyrenees","Arctic"
"3983","Gallinula chloropus","eigen",0.649161851211278,"Pyrenees","Arctic"
"3984","Gallinula chloropus","TL",10.4808716816089,"Pyrenees","Arctic"
"3985","Gallinula chloropus","OI",4.79744209290697,"Pyrenees","Arctic"
"3986","Gallinula chloropus","within_module_degree",0.672626388002977,"Pyrenees","Arctic"
"3987","Gallinula chloropus","among_module_conn",0.557100619566774,"Pyrenees","Arctic"
"3988","Gallinula chloropus","position1",155.7,"Pyrenees","Arctic"
"3989","Gallinula chloropus","position2",142.84,"Pyrenees","Arctic"
"3990","Gallinula chloropus","position3",40.15,"Pyrenees","Arctic"
"3991","Gallinula chloropus","position4",928.89,"Pyrenees","Arctic"
"3992","Gallinula chloropus","position5",147.84,"Pyrenees","Arctic"
"3993","Gallinula chloropus","position6",979.66,"Pyrenees","Arctic"
"3994","Gallinula chloropus","position7",13.21,"Pyrenees","Arctic"
"3995","Gallinula chloropus","position8",422.54,"Pyrenees","Arctic"
"3996","Gallinula chloropus","position9",22.76,"Pyrenees","Arctic"
"3997","Gallinula chloropus","position10",1596.53,"Pyrenees","Arctic"
"3998","Gallinula chloropus","position11",3750.18,"Pyrenees","Arctic"
"3999","Gallinula chloropus","position12",2762.86,"Pyrenees","Arctic"
"4000","Gallinula chloropus","position13",307.4,"Pyrenees","Arctic"
"4001","Gallinula chloropus","position14",94.36,"Pyrenees","Arctic"
"4002","Gallinula chloropus","position15",45.03,"Pyrenees","Arctic"
"4003","Gallinula chloropus","position16",557.94,"Pyrenees","Arctic"
"4004","Gallinula chloropus","position17",190.37,"Pyrenees","Arctic"
"4005","Gallinula chloropus","position18",393.55,"Pyrenees","Arctic"
"4006","Gallinula chloropus","position19",14.81,"Pyrenees","Arctic"
"4007","Gallinula chloropus","position20",27.26,"Pyrenees","Arctic"
"4008","Gallinula chloropus","position21",28.96,"Pyrenees","Arctic"
"4009","Gallinula chloropus","position22",44.53,"Pyrenees","Arctic"
"4010","Gallinula chloropus","position23",102.23,"Pyrenees","Arctic"
"4011","Gallinula chloropus","position24",69.73,"Pyrenees","Arctic"
"4012","Gallinula chloropus","position25",514.48,"Pyrenees","Arctic"
"4013","Gallinula chloropus","position26",346.68,"Pyrenees","Arctic"
"4014","Gallinula chloropus","position27",191.88,"Pyrenees","Arctic"
"4015","Gallinula chloropus","position28",294.5,"Pyrenees","Arctic"
"4016","Gallinula chloropus","position29",139.47,"Pyrenees","Arctic"
"4017","Gallinula chloropus","position30",17.51,"Pyrenees","Arctic"
"4018","Garrulus glandarius","indegree",60,"Pyrenees","Arctic"
"4019","Garrulus glandarius","outdegree",57.62,"Pyrenees","Arctic"
"4020","Garrulus glandarius","betweeness",14.4221317278404,"Pyrenees","Arctic"
"4021","Garrulus glandarius","closeness",0.619713080047686,"Pyrenees","Arctic"
"4022","Garrulus glandarius","eigen",0.490321056898006,"Pyrenees","Arctic"
"4023","Garrulus glandarius","TL",10.4333611076245,"Pyrenees","Arctic"
"4024","Garrulus glandarius","OI",8.11739839379809,"Pyrenees","Arctic"
"4025","Garrulus glandarius","within_module_degree",-0.102043791480996,"Pyrenees","Arctic"
"4026","Garrulus glandarius","among_module_conn",0.542432343516151,"Pyrenees","Arctic"
"4027","Garrulus glandarius","position1",235.61,"Pyrenees","Arctic"
"4028","Garrulus glandarius","position2",84.01,"Pyrenees","Arctic"
"4029","Garrulus glandarius","position3",44.29,"Pyrenees","Arctic"
"4030","Garrulus glandarius","position4",275.95,"Pyrenees","Arctic"
"4031","Garrulus glandarius","position5",221.19,"Pyrenees","Arctic"
"4032","Garrulus glandarius","position6",739.96,"Pyrenees","Arctic"
"4033","Garrulus glandarius","position7",10.29,"Pyrenees","Arctic"
"4034","Garrulus glandarius","position8",318.36,"Pyrenees","Arctic"
"4035","Garrulus glandarius","position9",21,"Pyrenees","Arctic"
"4036","Garrulus glandarius","position10",3287.85,"Pyrenees","Arctic"
"4037","Garrulus glandarius","position11",1170.08,"Pyrenees","Arctic"
"4038","Garrulus glandarius","position12",1182.74,"Pyrenees","Arctic"
"4039","Garrulus glandarius","position13",521.68,"Pyrenees","Arctic"
"4040","Garrulus glandarius","position14",70.05,"Pyrenees","Arctic"
"4041","Garrulus glandarius","position15",14.15,"Pyrenees","Arctic"
"4042","Garrulus glandarius","position16",1018.21,"Pyrenees","Arctic"
"4043","Garrulus glandarius","position17",302.48,"Pyrenees","Arctic"
"4044","Garrulus glandarius","position18",128.08,"Pyrenees","Arctic"
"4045","Garrulus glandarius","position19",9.67,"Pyrenees","Arctic"
"4046","Garrulus glandarius","position20",24.44,"Pyrenees","Arctic"
"4047","Garrulus glandarius","position21",17.33,"Pyrenees","Arctic"
"4048","Garrulus glandarius","position22",12.83,"Pyrenees","Arctic"
"4049","Garrulus glandarius","position23",78.89,"Pyrenees","Arctic"
"4050","Garrulus glandarius","position24",73.35,"Pyrenees","Arctic"
"4051","Garrulus glandarius","position25",318.2,"Pyrenees","Arctic"
"4052","Garrulus glandarius","position26",146.84,"Pyrenees","Arctic"
"4053","Garrulus glandarius","position27",95.84,"Pyrenees","Arctic"
"4054","Garrulus glandarius","position28",346.86,"Pyrenees","Arctic"
"4055","Garrulus glandarius","position29",214.8,"Pyrenees","Arctic"
"4056","Garrulus glandarius","position30",7.74,"Pyrenees","Arctic"
"4057","Genetta genetta","indegree",152.46,"Pyrenees","Arctic"
"4058","Genetta genetta","outdegree",64.79,"Pyrenees","Arctic"
"4059","Genetta genetta","betweeness",206.252650900844,"Pyrenees","Arctic"
"4060","Genetta genetta","closeness",0.640824949267459,"Pyrenees","Arctic"
"4061","Genetta genetta","eigen",0.768216955410121,"Pyrenees","Arctic"
"4062","Genetta genetta","TL",10.554807931643,"Pyrenees","Arctic"
"4063","Genetta genetta","OI",4.84891581802677,"Pyrenees","Arctic"
"4064","Genetta genetta","within_module_degree",1.10995060689064,"Pyrenees","Arctic"
"4065","Genetta genetta","among_module_conn",0.576299767055358,"Pyrenees","Arctic"
"4066","Genetta genetta","position1",104.88,"Pyrenees","Arctic"
"4067","Genetta genetta","position2",199.25,"Pyrenees","Arctic"
"4068","Genetta genetta","position3",36.18,"Pyrenees","Arctic"
"4069","Genetta genetta","position4",1431.9,"Pyrenees","Arctic"
"4070","Genetta genetta","position5",130.15,"Pyrenees","Arctic"
"4071","Genetta genetta","position6",687.12,"Pyrenees","Arctic"
"4072","Genetta genetta","position7",16.03,"Pyrenees","Arctic"
"4073","Genetta genetta","position8",373.61,"Pyrenees","Arctic"
"4074","Genetta genetta","position9",33.36,"Pyrenees","Arctic"
"4075","Genetta genetta","position10",730.32,"Pyrenees","Arctic"
"4076","Genetta genetta","position11",4667.52,"Pyrenees","Arctic"
"4077","Genetta genetta","position12",3593.19,"Pyrenees","Arctic"
"4078","Genetta genetta","position13",171.2,"Pyrenees","Arctic"
"4079","Genetta genetta","position14",86.79,"Pyrenees","Arctic"
"4080","Genetta genetta","position15",87.52,"Pyrenees","Arctic"
"4081","Genetta genetta","position16",256.93,"Pyrenees","Arctic"
"4082","Genetta genetta","position17",103.52,"Pyrenees","Arctic"
"4083","Genetta genetta","position18",1389.42,"Pyrenees","Arctic"
